blue0,blue1,blue2,blue3,blue4,blue5,blue6,blue7,blue8,blue9,blue10,blue11,blue12,blue13,blue14,blue15,blue16,blue17,blue18,blue19,blue20,green0,green1,green2,green3,green4,green5,green6,green7,green8,green9,green10,green11,green12,green13,green14,green15,green16,green17,green18,green19,green20,red0,red1,red2,red3,red4,red5,red6,red7,red8,red9,red10,red11,red12,red13,red14,red15,red16,red17,red18,red19,red20,number_of_pic,x_1,x_2,y_1,y_2,weed/not weed
0.0,414.0,6550.0,8785.0,10373.0,17532.0,22550.0,12694.0,2995.0,879.0,206.0,117.0,54.0,74.0,38.0,35.0,35.0,36.0,19.0,12.0,0.0,0.0,48.0,695.0,3913.0,7975.0,16099.0,25361.0,16530.0,5027.0,2820.0,2666.0,1309.0,617.0,264.0,62.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,6550.0,8785.0,10373.0,17532.0,22550.0,12694.0,2995.0,879.0,206.0,117.0,54.0,74.0,38.0,35.0,35.0,36.0,19.0,12.0,0.0,40,0,322.0,259.2,518.4,1
0.0,295.0,3349.0,10749.0,22266.0,21580.0,15409.0,6107.0,2072.0,756.0,347.0,224.0,95.0,60.0,33.0,32.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,2439.0,10522.0,22335.0,20124.0,7594.0,2973.0,1733.0,2511.0,2261.0,2444.0,2327.0,2361.0,2371.0,1047.0,4.0,0.0,0.0,0.0,0.0,295.0,3349.0,10749.0,22266.0,21580.0,15409.0,6107.0,2072.0,756.0,347.0,224.0,95.0,60.0,33.0,32.0,24.0,0.0,0.0,0.0,0.0,40,0,322.0,518.4,777.5999999999999,1
0.0,1491.0,1785.0,11479.0,15059.0,22572.0,18665.0,8869.0,2758.0,518.0,72.0,27.0,13.0,16.0,14.0,6.0,17.0,10.0,9.0,9.0,9.0,0.0,779.0,1713.0,2609.0,14596.0,24954.0,23868.0,12426.0,2314.0,78.0,39.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.0,1785.0,11479.0,15059.0,22572.0,18665.0,8869.0,2758.0,518.0,72.0,27.0,13.0,16.0,14.0,6.0,17.0,10.0,9.0,9.0,9.0,40,0,322.0,777.5999999999999,1036.8,0
0.0,152.0,3146.0,16286.0,21784.0,32532.0,7378.0,1386.0,518.0,125.0,74.0,48.0,28.0,29.0,26.0,18.0,13.0,24.0,23.0,25.0,105.0,0.0,0.0,472.0,7840.0,21059.0,40016.0,11607.0,1999.0,274.0,105.0,62.0,45.0,50.0,52.0,58.0,67.0,14.0,0.0,0.0,0.0,0.0,0.0,152.0,3146.0,16286.0,21784.0,32532.0,7378.0,1386.0,518.0,125.0,74.0,48.0,28.0,29.0,26.0,18.0,13.0,24.0,23.0,25.0,105.0,40,0,322.0,1036.8,1296.0,0
0.0,310.0,1131.0,3676.0,12928.0,44157.0,18614.0,2034.0,343.0,127.0,58.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,823.0,2110.0,9877.0,43646.0,23615.0,2343.0,363.0,185.0,117.0,117.0,39.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,1131.0,3676.0,12928.0,44157.0,18614.0,2034.0,343.0,127.0,58.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,322.0,644.0,0,259.2,0
129.0,1043.0,3155.0,6962.0,12837.0,22494.0,22042.0,7947.0,2850.0,682.0,429.0,360.0,409.0,437.0,319.0,385.0,262.0,208.0,146.0,94.0,208.0,319.0,384.0,720.0,2369.0,7464.0,15033.0,22694.0,11388.0,4605.0,2030.0,2238.0,2459.0,2958.0,2895.0,2673.0,2049.0,924.0,194.0,2.0,0.0,0.0,129.0,1043.0,3155.0,6962.0,12837.0,22494.0,22042.0,7947.0,2850.0,682.0,429.0,360.0,409.0,437.0,319.0,385.0,262.0,208.0,146.0,94.0,208.0,40,322.0,644.0,259.2,518.4,1
0.0,0.0,37.0,2167.0,7636.0,11422.0,17050.0,14405.0,9116.0,6092.0,4216.0,2683.0,1897.0,1692.0,1269.0,1164.0,821.0,448.0,361.0,206.0,716.0,0.0,0.0,0.0,32.0,2425.0,9815.0,20308.0,16768.0,11605.0,6335.0,5107.0,3513.0,3029.0,2019.0,1287.0,689.0,210.0,154.0,83.0,19.0,0.0,0.0,0.0,37.0,2167.0,7636.0,11422.0,17050.0,14405.0,9116.0,6092.0,4216.0,2683.0,1897.0,1692.0,1269.0,1164.0,821.0,448.0,361.0,206.0,716.0,40,322.0,644.0,518.4,777.5999999999999,1
0.0,391.0,1626.0,9947.0,14020.0,18537.0,22242.0,11329.0,2198.0,1269.0,743.0,460.0,241.0,134.0,68.0,59.0,52.0,32.0,11.0,16.0,23.0,0.0,163.0,1731.0,6553.0,12052.0,19009.0,25999.0,13333.0,2639.0,1063.0,447.0,206.0,99.0,61.0,31.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,1626.0,9947.0,14020.0,18537.0,22242.0,11329.0,2198.0,1269.0,743.0,460.0,241.0,134.0,68.0,59.0,52.0,32.0,11.0,16.0,23.0,40,322.0,644.0,777.5999999999999,1036.8,0
0.0,793.0,2805.0,16898.0,15822.0,19350.0,15380.0,10034.0,2110.0,269.0,105.0,24.0,28.0,11.0,28.0,10.0,28.0,14.0,11.0,0.0,0.0,2.0,608.0,1592.0,8201.0,21849.0,23629.0,16006.0,10528.0,1101.0,76.0,43.0,40.0,24.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.0,2805.0,16898.0,15822.0,19350.0,15380.0,10034.0,2110.0,269.0,105.0,24.0,28.0,11.0,28.0,10.0,28.0,14.0,11.0,0.0,0.0,40,322.0,644.0,1036.8,1296.0,0
0.0,113.0,1493.0,3582.0,11341.0,42298.0,19314.0,3563.0,1231.0,281.0,92.0,19.0,10.0,15.0,8.0,11.0,4.0,2.0,15.0,6.0,0.0,0.0,8.0,337.0,2120.0,8369.0,35169.0,31732.0,4548.0,648.0,195.0,117.0,78.0,40.0,26.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,1493.0,3582.0,11341.0,42298.0,19314.0,3563.0,1231.0,281.0,92.0,19.0,10.0,15.0,8.0,11.0,4.0,2.0,15.0,6.0,0.0,40,644.0,966.0,0,259.2,0
0.0,208.0,1510.0,4643.0,10465.0,20718.0,22385.0,13927.0,6862.0,1854.0,512.0,120.0,56.0,38.0,51.0,14.0,15.0,10.0,8.0,2.0,0.0,0.0,15.0,397.0,2001.0,5407.0,17620.0,25739.0,18629.0,7683.0,1546.0,1066.0,1181.0,1025.0,692.0,251.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,1510.0,4643.0,10465.0,20718.0,22385.0,13927.0,6862.0,1854.0,512.0,120.0,56.0,38.0,51.0,14.0,15.0,10.0,8.0,2.0,0.0,40,644.0,966.0,259.2,518.4,1
0.0,244.0,1992.0,6468.0,11830.0,20630.0,20735.0,13084.0,4570.0,1480.0,635.0,324.0,240.0,136.0,114.0,143.0,129.0,127.0,108.0,130.0,279.0,0.0,0.0,216.0,566.0,3883.0,18574.0,26941.0,17319.0,6391.0,2881.0,2412.0,1133.0,763.0,716.0,588.0,790.0,172.0,36.0,17.0,0.0,0.0,0.0,244.0,1992.0,6468.0,11830.0,20630.0,20735.0,13084.0,4570.0,1480.0,635.0,324.0,240.0,136.0,114.0,143.0,129.0,127.0,108.0,130.0,279.0,40,644.0,966.0,518.4,777.5999999999999,1
0.0,315.0,653.0,5206.0,13369.0,14077.0,25368.0,14881.0,5424.0,2076.0,731.0,329.0,198.0,175.0,128.0,103.0,79.0,71.0,76.0,43.0,96.0,0.0,167.0,353.0,1303.0,12059.0,16560.0,27858.0,17544.0,5279.0,1060.0,425.0,257.0,190.0,115.0,104.0,80.0,20.0,24.0,0.0,0.0,0.0,0.0,315.0,653.0,5206.0,13369.0,14077.0,25368.0,14881.0,5424.0,2076.0,731.0,329.0,198.0,175.0,128.0,103.0,79.0,71.0,76.0,43.0,96.0,40,644.0,966.0,777.5999999999999,1036.8,0
0.0,162.0,1058.0,7507.0,15759.0,24290.0,27137.0,7533.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,651.0,3445.0,17647.0,29684.0,27839.0,4358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,1058.0,7507.0,15759.0,24290.0,27137.0,7533.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,644.0,966.0,1036.8,1296.0,0
0.0,129.0,1228.0,4764.0,10267.0,35964.0,28766.0,1638.0,181.0,112.0,89.0,98.0,102.0,56.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,590.0,2406.0,8074.0,25361.0,42043.0,3261.0,408.0,291.0,358.0,289.0,119.0,111.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,1228.0,4764.0,10267.0,35964.0,28766.0,1638.0,181.0,112.0,89.0,98.0,102.0,56.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,41,0,322.0,0,259.2,0
0.0,0.0,238.0,863.0,2246.0,11661.0,22200.0,25427.0,14896.0,4259.0,923.0,212.0,93.0,66.0,48.0,48.0,37.0,45.0,20.0,17.0,99.0,0.0,0.0,0.0,246.0,1762.0,9413.0,21749.0,30982.0,16760.0,1545.0,398.0,155.0,137.0,116.0,20.0,27.0,34.0,25.0,20.0,9.0,0.0,0.0,0.0,238.0,863.0,2246.0,11661.0,22200.0,25427.0,14896.0,4259.0,923.0,212.0,93.0,66.0,48.0,48.0,37.0,45.0,20.0,17.0,99.0,41,0,322.0,259.2,518.4,0
0.0,20.0,671.0,4269.0,7208.0,15437.0,25996.0,17201.0,6380.0,1678.0,942.0,555.0,501.0,413.0,373.0,453.0,425.0,278.0,308.0,183.0,107.0,0.0,0.0,147.0,664.0,5117.0,13647.0,30850.0,20857.0,5159.0,1937.0,1678.0,1253.0,882.0,844.0,243.0,104.0,16.0,0.0,0.0,0.0,0.0,0.0,20.0,671.0,4269.0,7208.0,15437.0,25996.0,17201.0,6380.0,1678.0,942.0,555.0,501.0,413.0,373.0,453.0,425.0,278.0,308.0,183.0,107.0,41,0,322.0,518.4,777.5999999999999,0
0.0,456.0,1596.0,5505.0,7604.0,16270.0,21457.0,19716.0,9127.0,1191.0,188.0,89.0,50.0,38.0,25.0,27.0,24.0,6.0,5.0,8.0,16.0,0.0,250.0,832.0,2460.0,6942.0,14114.0,23882.0,24819.0,7505.0,595.0,203.0,191.0,295.0,406.0,506.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,1596.0,5505.0,7604.0,16270.0,21457.0,19716.0,9127.0,1191.0,188.0,89.0,50.0,38.0,25.0,27.0,24.0,6.0,5.0,8.0,16.0,41,0,322.0,777.5999999999999,1036.8,1
57.0,2372.0,12961.0,31113.0,16787.0,14024.0,4282.0,2066.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,776.0,3750.0,24445.0,27149.0,20051.0,6012.0,1463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,2372.0,12961.0,31113.0,16787.0,14024.0,4282.0,2066.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0,322.0,1036.8,1296.0,0
0.0,677.0,2098.0,6613.0,14740.0,34135.0,17889.0,3831.0,1953.0,854.0,247.0,109.0,66.0,47.0,20.0,22.0,15.0,17.0,26.0,14.0,25.0,0.0,0.0,624.0,3307.0,11663.0,28639.0,29085.0,5505.0,2127.0,548.0,384.0,422.0,467.0,413.0,190.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,677.0,2098.0,6613.0,14740.0,34135.0,17889.0,3831.0,1953.0,854.0,247.0,109.0,66.0,47.0,20.0,22.0,15.0,17.0,26.0,14.0,25.0,41,322.0,644.0,0,259.2,1
0.0,0.0,14.0,666.0,1819.0,7375.0,18615.0,26971.0,16755.0,4826.0,1695.0,754.0,685.0,633.0,492.0,489.0,438.0,378.0,266.0,175.0,352.0,0.0,0.0,2.0,268.0,1514.0,6131.0,19839.0,33237.0,16076.0,2318.0,1095.0,769.0,706.0,658.0,366.0,242.0,90.0,75.0,12.0,0.0,0.0,0.0,0.0,14.0,666.0,1819.0,7375.0,18615.0,26971.0,16755.0,4826.0,1695.0,754.0,685.0,633.0,492.0,489.0,438.0,378.0,266.0,175.0,352.0,41,322.0,644.0,259.2,518.4,0
0.0,0.0,606.0,6100.0,8038.0,13519.0,23486.0,16329.0,8022.0,2453.0,1467.0,876.0,634.0,407.0,309.0,252.0,233.0,152.0,152.0,109.0,254.0,0.0,0.0,94.0,1182.0,4333.0,14237.0,28893.0,18847.0,6436.0,3290.0,2862.0,1726.0,829.0,308.0,128.0,102.0,58.0,66.0,7.0,0.0,0.0,0.0,0.0,606.0,6100.0,8038.0,13519.0,23486.0,16329.0,8022.0,2453.0,1467.0,876.0,634.0,407.0,309.0,252.0,233.0,152.0,152.0,109.0,254.0,41,322.0,644.0,518.4,777.5999999999999,0
0.0,479.0,2203.0,10582.0,15002.0,21650.0,14505.0,7583.0,5565.0,2876.0,868.0,401.0,289.0,259.0,261.0,273.0,209.0,171.0,148.0,63.0,11.0,0.0,74.0,767.0,3713.0,14446.0,20245.0,17524.0,9839.0,5929.0,1542.0,898.0,950.0,1190.0,1254.0,1354.0,2254.0,1016.0,403.0,0.0,0.0,0.0,0.0,479.0,2203.0,10582.0,15002.0,21650.0,14505.0,7583.0,5565.0,2876.0,868.0,401.0,289.0,259.0,261.0,273.0,209.0,171.0,148.0,63.0,11.0,41,322.0,644.0,777.5999999999999,1036.8,1
0.0,988.0,3036.0,13468.0,15605.0,29965.0,18467.0,1939.0,130.0,77.0,25.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,1778.0,7115.0,18456.0,34819.0,18548.0,1115.0,531.0,506.0,229.0,97.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.0,3036.0,13468.0,15605.0,29965.0,18467.0,1939.0,130.0,77.0,25.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,322.0,644.0,1036.8,1296.0,1
0.0,1278.0,3649.0,10186.0,24348.0,28699.0,10766.0,1979.0,1235.0,735.0,314.0,100.0,43.0,19.0,30.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,79.0,1104.0,2614.0,9686.0,24083.0,19131.0,3111.0,1938.0,1612.0,1759.0,2020.0,3505.0,4526.0,4213.0,3220.0,754.0,43.0,0.0,0.0,0.0,0.0,1278.0,3649.0,10186.0,24348.0,28699.0,10766.0,1979.0,1235.0,735.0,314.0,100.0,43.0,19.0,30.0,6.0,11.0,0.0,0.0,0.0,0.0,41,644.0,966.0,0,259.2,1
0.0,618.0,3304.0,9180.0,9078.0,15223.0,25457.0,15290.0,4157.0,563.0,169.0,122.0,80.0,44.0,54.0,34.0,17.0,8.0,0.0,0.0,0.0,0.0,1.0,259.0,2049.0,7698.0,14879.0,27399.0,21222.0,4607.0,389.0,224.0,189.0,177.0,347.0,1353.0,2352.0,253.0,0.0,0.0,0.0,0.0,0.0,618.0,3304.0,9180.0,9078.0,15223.0,25457.0,15290.0,4157.0,563.0,169.0,122.0,80.0,44.0,54.0,34.0,17.0,8.0,0.0,0.0,0.0,41,644.0,966.0,259.2,518.4,1
0.0,152.0,1459.0,6473.0,10912.0,16825.0,20323.0,11169.0,4947.0,2141.0,1427.0,1117.0,1182.0,952.0,996.0,807.0,586.0,508.0,439.0,471.0,512.0,0.0,50.0,391.0,1730.0,8530.0,19508.0,24887.0,12439.0,4728.0,2857.0,2463.0,1875.0,1419.0,1053.0,884.0,442.0,116.0,26.0,0.0,0.0,0.0,0.0,152.0,1459.0,6473.0,10912.0,16825.0,20323.0,11169.0,4947.0,2141.0,1427.0,1117.0,1182.0,952.0,996.0,807.0,586.0,508.0,439.0,471.0,512.0,41,644.0,966.0,518.4,777.5999999999999,0
0.0,7.0,198.0,7713.0,19900.0,28365.0,16636.0,5171.0,3734.0,898.0,305.0,110.0,90.0,48.0,43.0,48.0,23.0,18.0,17.0,18.0,56.0,0.0,4.0,114.0,1241.0,17735.0,33925.0,20157.0,6735.0,2778.0,274.0,166.0,74.0,75.0,39.0,33.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,198.0,7713.0,19900.0,28365.0,16636.0,5171.0,3734.0,898.0,305.0,110.0,90.0,48.0,43.0,48.0,23.0,18.0,17.0,18.0,56.0,41,644.0,966.0,777.5999999999999,1036.8,0
0.0,0.0,494.0,4153.0,12444.0,40399.0,24567.0,1588.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,2843.0,11740.0,45216.0,22928.0,819.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,4153.0,12444.0,40399.0,24567.0,1588.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,644.0,966.0,1036.8,1296.0,0
0.0,588.0,2079.0,5302.0,13389.0,28377.0,23756.0,6583.0,2175.0,524.0,172.0,146.0,96.0,73.0,75.0,51.0,9.0,3.0,0.0,0.0,0.0,0.0,180.0,1029.0,4044.0,11024.0,25434.0,29371.0,8261.0,1975.0,385.0,344.0,158.0,210.0,196.0,288.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0,2079.0,5302.0,13389.0,28377.0,23756.0,6583.0,2175.0,524.0,172.0,146.0,96.0,73.0,75.0,51.0,9.0,3.0,0.0,0.0,0.0,42,0,322.0,0,259.2,1
0.0,124.0,2943.0,6082.0,8525.0,17601.0,25967.0,16658.0,4594.0,569.0,143.0,47.0,48.0,37.0,18.0,22.0,3.0,5.0,4.0,8.0,0.0,0.0,7.0,309.0,1538.0,4312.0,12037.0,26904.0,23792.0,5475.0,1527.0,1451.0,2254.0,1708.0,1114.0,447.0,410.0,113.0,0.0,0.0,0.0,0.0,0.0,124.0,2943.0,6082.0,8525.0,17601.0,25967.0,16658.0,4594.0,569.0,143.0,47.0,48.0,37.0,18.0,22.0,3.0,5.0,4.0,8.0,0.0,42,0,322.0,259.2,518.4,1
0.0,67.0,3227.0,6084.0,11838.0,23170.0,21704.0,10940.0,4598.0,1230.0,347.0,89.0,53.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,496.0,3248.0,21275.0,27957.0,16052.0,5703.0,3121.0,2745.0,1502.0,881.0,322.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,3227.0,6084.0,11838.0,23170.0,21704.0,10940.0,4598.0,1230.0,347.0,89.0,53.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,322.0,518.4,777.5999999999999,1
0.0,197.0,570.0,13378.0,13009.0,19200.0,19901.0,11983.0,4616.0,377.0,82.0,44.0,15.0,17.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,339.0,2188.0,15929.0,19541.0,25619.0,15529.0,3475.0,216.0,180.0,130.0,146.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,570.0,13378.0,13009.0,19200.0,19901.0,11983.0,4616.0,377.0,82.0,44.0,15.0,17.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,42,0,322.0,777.5999999999999,1036.8,1
0.0,3300.0,5904.0,17065.0,18724.0,20255.0,13433.0,4594.0,433.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1540.0,4516.0,10534.0,21803.0,20980.0,18239.0,5209.0,370.0,88.0,93.0,98.0,111.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300.0,5904.0,17065.0,18724.0,20255.0,13433.0,4594.0,433.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,322.0,1036.8,1296.0,1
0.0,597.0,2058.0,6710.0,14144.0,34954.0,21209.0,2627.0,571.0,205.0,136.0,65.0,45.0,23.0,18.0,4.0,16.0,4.0,12.0,0.0,0.0,0.0,101.0,1265.0,3459.0,11380.0,32999.0,25960.0,2877.0,783.0,475.0,413.0,414.0,448.0,1524.0,802.0,463.0,35.0,0.0,0.0,0.0,0.0,0.0,597.0,2058.0,6710.0,14144.0,34954.0,21209.0,2627.0,571.0,205.0,136.0,65.0,45.0,23.0,18.0,4.0,16.0,4.0,12.0,0.0,0.0,42,322.0,644.0,0,259.2,1
0.0,8.0,462.0,2081.0,4072.0,10668.0,25787.0,24837.0,10300.0,2323.0,732.0,405.0,386.0,190.0,160.0,170.0,110.0,126.0,111.0,107.0,363.0,0.0,0.0,67.0,410.0,2288.0,8548.0,27109.0,27999.0,10777.0,1957.0,1485.0,952.0,632.0,404.0,311.0,224.0,194.0,41.0,0.0,0.0,0.0,0.0,8.0,462.0,2081.0,4072.0,10668.0,25787.0,24837.0,10300.0,2323.0,732.0,405.0,386.0,190.0,160.0,170.0,110.0,126.0,111.0,107.0,363.0,42,322.0,644.0,259.2,518.4,1
0.0,0.0,182.0,1183.0,2920.0,7987.0,22049.0,25553.0,15629.0,4899.0,1357.0,370.0,235.0,219.0,154.0,126.0,97.0,101.0,63.0,59.0,215.0,0.0,0.0,46.0,370.0,1664.0,7377.0,26317.0,32711.0,10728.0,1602.0,735.0,593.0,460.0,320.0,286.0,163.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,1183.0,2920.0,7987.0,22049.0,25553.0,15629.0,4899.0,1357.0,370.0,235.0,219.0,154.0,126.0,97.0,101.0,63.0,59.0,215.0,42,322.0,644.0,518.4,777.5999999999999,1
0.0,12.0,665.0,12120.0,14432.0,20507.0,15583.0,8159.0,7635.0,3178.0,706.0,117.0,65.0,35.0,25.0,33.0,27.0,24.0,25.0,22.0,28.0,0.0,0.0,73.0,1974.0,16779.0,22119.0,21171.0,12515.0,7282.0,709.0,373.0,179.0,115.0,37.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,665.0,12120.0,14432.0,20507.0,15583.0,8159.0,7635.0,3178.0,706.0,117.0,65.0,35.0,25.0,33.0,27.0,24.0,25.0,22.0,28.0,42,322.0,644.0,777.5999999999999,1036.8,1
0.0,195.0,1981.0,10670.0,18517.0,29040.0,18129.0,4170.0,785.0,157.0,46.0,13.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.0,6627.0,18622.0,32842.0,19370.0,2728.0,525.0,382.0,696.0,687.0,179.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,1981.0,10670.0,18517.0,29040.0,18129.0,4170.0,785.0,157.0,46.0,13.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,322.0,644.0,1036.8,1296.0,1
0.0,347.0,1273.0,3893.0,12529.0,35371.0,24493.0,4744.0,657.0,64.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,695.0,2513.0,9800.0,33918.0,31697.0,4557.0,164.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,1273.0,3893.0,12529.0,35371.0,24493.0,4744.0,657.0,64.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,644.0,966.0,0,259.2,0
0.0,361.0,986.0,2182.0,4429.0,14548.0,26718.0,20803.0,9547.0,1903.0,693.0,370.0,299.0,139.0,138.0,152.0,76.0,29.0,19.0,6.0,0.0,0.0,0.0,471.0,1081.0,3585.0,12737.0,28018.0,26725.0,8309.0,1134.0,655.0,363.0,239.0,61.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,986.0,2182.0,4429.0,14548.0,26718.0,20803.0,9547.0,1903.0,693.0,370.0,299.0,139.0,138.0,152.0,76.0,29.0,19.0,6.0,0.0,42,644.0,966.0,259.2,518.4,0
0.0,124.0,482.0,3391.0,6069.0,17678.0,24564.0,17554.0,9069.0,2237.0,562.0,295.0,272.0,184.0,128.0,143.0,106.0,117.0,122.0,53.0,248.0,0.0,0.0,149.0,562.0,2798.0,15035.0,32086.0,23007.0,5920.0,1138.0,777.0,848.0,438.0,160.0,233.0,128.0,105.0,14.0,0.0,0.0,0.0,0.0,124.0,482.0,3391.0,6069.0,17678.0,24564.0,17554.0,9069.0,2237.0,562.0,295.0,272.0,184.0,128.0,143.0,106.0,117.0,122.0,53.0,248.0,42,644.0,966.0,518.4,777.5999999999999,0
0.0,35.0,655.0,16389.0,21660.0,11198.0,8527.0,13356.0,10191.0,1185.0,101.0,25.0,19.0,10.0,5.0,9.0,6.0,13.0,6.0,8.0,0.0,0.0,0.0,161.0,2719.0,28464.0,17244.0,11242.0,18646.0,4724.0,106.0,28.0,25.0,11.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,655.0,16389.0,21660.0,11198.0,8527.0,13356.0,10191.0,1185.0,101.0,25.0,19.0,10.0,5.0,9.0,6.0,13.0,6.0,8.0,0.0,42,644.0,966.0,777.5999999999999,1036.8,0
0.0,1445.0,2201.0,10992.0,15434.0,25557.0,24140.0,3764.0,157.0,10.0,10.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0,2087.0,6510.0,18606.0,28534.0,25854.0,1260.0,21.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.0,2201.0,10992.0,15434.0,25557.0,24140.0,3764.0,157.0,10.0,10.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,644.0,966.0,1036.8,1296.0,0
0.0,19.0,1708.0,3595.0,14045.0,36859.0,20242.0,5831.0,907.0,171.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,2825.0,9734.0,33698.0,28902.0,6801.0,548.0,175.0,119.0,97.0,93.0,36.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1708.0,3595.0,14045.0,36859.0,20242.0,5831.0,907.0,171.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0,322.0,0,259.2,1
0.0,46.0,997.0,7539.0,12031.0,13705.0,20845.0,17974.0,7122.0,1730.0,494.0,265.0,215.0,188.0,74.0,68.0,44.0,32.0,9.0,20.0,0.0,0.0,0.0,240.0,1025.0,4555.0,13345.0,20148.0,21545.0,8265.0,1942.0,1176.0,1141.0,1761.0,3096.0,2724.0,2407.0,28.0,0.0,0.0,0.0,0.0,0.0,46.0,997.0,7539.0,12031.0,13705.0,20845.0,17974.0,7122.0,1730.0,494.0,265.0,215.0,188.0,74.0,68.0,44.0,32.0,9.0,20.0,0.0,43,0,322.0,259.2,518.4,1
